INFO  2026-Apr-19 23:04:00  setUpBrowser :25 - Launching CHROME browser:
INFO  2026-Apr-20 19:12:43  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 19:12:47  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 19:12:49  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 19:12:49  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 19:12:49  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 19:12:49  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 19:12:49  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 19:12:50  setPassword : - Password: Admin@123
INFO  2026-Apr-20 19:12:50  clickLogin : - click login button [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 19:12:51  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 19:12:51  verifyLoginWithInvalidScenarios : - Logged in successfully: 
INFO  2026-Apr-20 19:12:51  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 19:12:52  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 19:12:52  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 19:12:52  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 19:12:52  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 19:12:52  setEmail : - username(email): admincart@gmail.com
INFO  2026-Apr-20 19:12:52  setPassword : - Password: Admin@123
INFO  2026-Apr-20 19:12:53  clickLogin : - click login button [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 19:12:53  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 19:12:53  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 19:12:53  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 19:12:53  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 19:12:54  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 19:12:54  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 19:12:54  setPassword : - Password: AdminOpenCart@123
INFO  2026-Apr-20 19:12:54  clickLogin : - click login button [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 19:12:55  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 19:12:55  verifyLoginWithInvalidScenarios : - Logged in failed : Warning: No match for E-Mail Address and/or Password.
INFO  2026-Apr-20 19:12:55  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 19:12:55  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 19:12:55  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 19:12:55  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 19:12:55  setEmail : - username(email): admincart@gmail.com
INFO  2026-Apr-20 19:12:56  setPassword : - Password: AdminOpenCart@123
INFO  2026-Apr-20 19:12:56  clickLogin : - click login button [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 19:12:56  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 19:12:56  verifyLoginWithValidCredential : - Login test case: 
INFO  2026-Apr-20 19:12:56  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 19:12:56  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 19:12:57  verifyLoginWithValidCredential : - logging into account: 
INFO  2026-Apr-20 19:12:57  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 19:12:57  setPassword : - Password: Admin@123
INFO  2026-Apr-20 19:12:57  clickLogin : - click login button [[ChromeDriver: chrome on windows (472257d90c6f7522e5b79daddf5ebd4c)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 19:12:58  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 19:12:58  verifyLoginWithValidCredential : - Logged in successfully: 
INFO  2026-Apr-20 19:12:58  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 19:12:58  tearDown : - Closing the browser
INFO  2026-Apr-20 19:14:49  initDriver : - Running on OS: windows
INFO  2026-Apr-20 19:14:49  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 19:14:52  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 19:14:52  verifyLoginWithValidCredential : - Login test case: 
INFO  2026-Apr-20 19:14:52  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (b046808aca962a474ea249a53af5a4da)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 19:14:53  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (b046808aca962a474ea249a53af5a4da)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 19:14:53  verifyLoginWithValidCredential : - logging into account: 
INFO  2026-Apr-20 19:14:53  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 19:14:53  setPassword : - Password: Admin@123
INFO  2026-Apr-20 19:14:54  clickLogin : - click login button [[ChromeDriver: chrome on windows (b046808aca962a474ea249a53af5a4da)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 19:14:55  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 19:14:55  verifyLoginWithValidCredential : - Logged in successfully: 
INFO  2026-Apr-20 19:14:55  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 19:14:55  tearDown : - Closing the browser
INFO  2026-Apr-20 20:22:22  initDriver : - Running on OS: windows
INFO  2026-Apr-20 20:22:22  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 20:22:27  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 20:22:27  verifyAccountRegistration : - Test case: Register to account as a new user! 
INFO  2026-Apr-20 20:22:27  verifyAccountRegistration : - Navigated to Home page: 
INFO  2026-Apr-20 20:22:27  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (89f0cf7baf5012aa5b044bdce682328e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:22:27  clickOnRegisterLink : - Click Register link: [[ChromeDriver: chrome on windows (89f0cf7baf5012aa5b044bdce682328e)] -> xpath: //a[normalize-space() = 'Register']]
INFO  2026-Apr-20 20:22:27  verifyAccountRegistration : - Navigated to Account Register Page:
INFO  2026-Apr-20 20:22:27  setFirstName : - FirstName: cspsc
INFO  2026-Apr-20 20:22:28  setLastName : - LastName: dflhz
INFO  2026-Apr-20 20:22:28  setEmail : - email: lezpr485@gmail.com
INFO  2026-Apr-20 20:22:28  setTelephoneNumber : - telephone Number: 0251989138
INFO  2026-Apr-20 20:22:28  setPassword : - password: password@123
INFO  2026-Apr-20 20:22:28  setPasswordConfirm : - Confirm Password: password@123
INFO  2026-Apr-20 20:22:28  selectPrivacyPolicy : - select Privacy policy: [[ChromeDriver: chrome on windows (89f0cf7baf5012aa5b044bdce682328e)] -> id: input-firstname]
INFO  2026-Apr-20 20:22:44  clickContinue : - Click Continue button: Proxy element for: DefaultElementLocator 'By.id: input-firstname'
INFO  2026-Apr-20 20:22:44  getMessage : - Fetching response message: 
INFO  2026-Apr-20 20:22:44  verifyAccountRegistration : - Created new account with username: Tim2
INFO  2026-Apr-20 20:22:44  tearDown : - Closing the browser
INFO  2026-Apr-20 20:24:49  initDriver : - Running on OS: windows
INFO  2026-Apr-20 20:24:49  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 20:24:52  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 20:24:52  verifyAccountRegistration : - Test case: Register to account as a new user! 
INFO  2026-Apr-20 20:24:52  verifyAccountRegistration : - Navigated to Home page: 
INFO  2026-Apr-20 20:24:52  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (5ab2bf17cab467f460fbc4f62035936e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:24:52  clickOnRegisterLink : - Click Register link: [[ChromeDriver: chrome on windows (5ab2bf17cab467f460fbc4f62035936e)] -> xpath: //a[normalize-space() = 'Register']]
INFO  2026-Apr-20 20:24:53  verifyAccountRegistration : - Navigated to Account Register Page:
INFO  2026-Apr-20 20:24:53  setFirstName : - FirstName: wfhjc
INFO  2026-Apr-20 20:24:53  setLastName : - LastName: xwlvo
INFO  2026-Apr-20 20:24:53  setEmail : - email: ytevn606@gmail.com
INFO  2026-Apr-20 20:24:53  setTelephoneNumber : - telephone Number: 3460120876
INFO  2026-Apr-20 20:24:53  setPassword : - password: password@123
INFO  2026-Apr-20 20:24:53  setPasswordConfirm : - Confirm Password: password@123
INFO  2026-Apr-20 20:24:54  selectPrivacyPolicy : - select Privacy policy: [[ChromeDriver: chrome on windows (5ab2bf17cab467f460fbc4f62035936e)] -> id: input-firstname]
INFO  2026-Apr-20 20:25:10  clickContinue : - Click Continue button: Proxy element for: DefaultElementLocator 'By.id: input-firstname'
INFO  2026-Apr-20 20:25:10  getMessage : - Fetching response message: 
INFO  2026-Apr-20 20:25:10  verifyAccountRegistration : - Created new account with username: Tim2
INFO  2026-Apr-20 20:25:10  tearDown : - Closing the browser
INFO  2026-Apr-20 20:25:11  initDriver : - Running on OS: windows
INFO  2026-Apr-20 20:25:11  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 20:25:14  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 20:25:15  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:25:16  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:25:16  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:25:16  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:25:16  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 20:25:16  setPassword : - Password: Admin@123
INFO  2026-Apr-20 20:25:16  clickLogin : - click login button [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:25:17  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 20:25:17  verifyLoginWithInvalidScenarios : - Logged in successfully: 
INFO  2026-Apr-20 20:25:17  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 20:25:18  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:25:18  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:25:18  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:25:18  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:25:18  setEmail : - username(email): admincart@gmail.com
INFO  2026-Apr-20 20:25:18  setPassword : - Password: Admin@123
INFO  2026-Apr-20 20:25:18  clickLogin : - click login button [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:25:19  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 20:25:19  verifyLoginWithInvalidScenarios : - Logged in failed : Warning: No match for E-Mail Address and/or Password.
INFO  2026-Apr-20 20:25:19  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:25:19  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:25:19  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:25:20  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:25:20  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 20:25:20  setPassword : - Password: AdminOpenCart@123
INFO  2026-Apr-20 20:25:20  clickLogin : - click login button [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:25:21  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 20:25:21  verifyLoginWithInvalidScenarios : - Logged in failed : Warning: No match for E-Mail Address and/or Password.
INFO  2026-Apr-20 20:25:21  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:25:21  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:25:21  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:25:21  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:25:21  setEmail : - username(email): admincart@gmail.com
INFO  2026-Apr-20 20:25:21  setPassword : - Password: AdminOpenCart@123
INFO  2026-Apr-20 20:25:21  clickLogin : - click login button [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:25:22  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 20:25:22  verifyLoginWithInvalidScenarios : - Logged in failed : Warning: No match for E-Mail Address and/or Password.
INFO  2026-Apr-20 20:25:22  verifyLoginWithValidCredential : - Login test case: 
INFO  2026-Apr-20 20:25:22  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:25:22  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:25:22  verifyLoginWithValidCredential : - logging into account: 
INFO  2026-Apr-20 20:25:22  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 20:25:22  setPassword : - Password: Admin@123
INFO  2026-Apr-20 20:25:23  clickLogin : - click login button [[ChromeDriver: chrome on windows (ea01c82096778908cedb066588a9be0e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:25:23  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 20:25:23  verifyLoginWithValidCredential : - Logged in successfully: 
INFO  2026-Apr-20 20:25:23  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 20:25:24  tearDown : - Closing the browser
INFO  2026-Apr-20 20:31:25  initDriver : - Running on OS: windows
INFO  2026-Apr-20 20:31:25  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 20:31:28  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 20:31:28  verifyAccountRegistration : - Test case: Register to account as a new user! 
INFO  2026-Apr-20 20:31:28  verifyAccountRegistration : - Navigated to Home page: 
INFO  2026-Apr-20 20:31:28  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (eeb49528c26f85911c9e155292ed90a7)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:31:29  clickOnRegisterLink : - Click Register link: [[ChromeDriver: chrome on windows (eeb49528c26f85911c9e155292ed90a7)] -> xpath: //a[normalize-space() = 'Register']]
INFO  2026-Apr-20 20:31:29  verifyAccountRegistration : - Navigated to Account Register Page:
INFO  2026-Apr-20 20:31:29  setFirstName : - FirstName: dplok
INFO  2026-Apr-20 20:31:29  setLastName : - LastName: zwryk
INFO  2026-Apr-20 20:31:29  setEmail : - email: kvkzb645@gmail.com
INFO  2026-Apr-20 20:31:29  setTelephoneNumber : - telephone Number: 2393881145
INFO  2026-Apr-20 20:31:30  setPassword : - password: password@123
INFO  2026-Apr-20 20:31:30  setPasswordConfirm : - Confirm Password: password@123
INFO  2026-Apr-20 20:31:30  selectPrivacyPolicy : - select Privacy policy: [[ChromeDriver: chrome on windows (eeb49528c26f85911c9e155292ed90a7)] -> id: input-firstname]
INFO  2026-Apr-20 20:31:46  clickContinue : - Click Continue button: Proxy element for: DefaultElementLocator 'By.id: input-firstname'
INFO  2026-Apr-20 20:31:46  getMessage : - Fetching response message: 
INFO  2026-Apr-20 20:31:46  verifyAccountRegistration : - Created new account with username: Tim2
INFO  2026-Apr-20 20:31:46  tearDown : - Closing the browser
INFO  2026-Apr-20 20:31:47  initDriver : - Running on OS: windows
INFO  2026-Apr-20 20:31:47  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 20:31:49  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 20:31:51  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:31:51  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:31:51  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:31:51  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:31:51  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 20:31:51  setPassword : - Password: Admin@123
INFO  2026-Apr-20 20:31:51  clickLogin : - click login button [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:31:52  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 20:31:52  verifyLoginWithInvalidScenarios : - Logged in successfully: 
INFO  2026-Apr-20 20:31:52  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 20:31:53  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:31:53  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:31:53  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:31:53  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:31:53  setEmail : - username(email): admincart@gmail.com
INFO  2026-Apr-20 20:31:53  setPassword : - Password: Admin@123
INFO  2026-Apr-20 20:31:53  clickLogin : - click login button [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:31:54  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 20:31:54  verifyLoginWithInvalidScenarios : - Logged in failed : Warning: No match for E-Mail Address and/or Password.
INFO  2026-Apr-20 20:31:54  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:31:54  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:31:54  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:31:55  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:31:55  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 20:31:55  setPassword : - Password: AdminOpenCart@123
INFO  2026-Apr-20 20:31:55  clickLogin : - click login button [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:31:56  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 20:31:56  verifyLoginWithInvalidScenarios : - Logged in failed : Warning: No match for E-Mail Address and/or Password.
INFO  2026-Apr-20 20:31:56  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:31:56  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:31:56  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:31:56  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:31:56  setEmail : - username(email): admincart@gmail.com
INFO  2026-Apr-20 20:31:56  setPassword : - Password: AdminOpenCart@123
INFO  2026-Apr-20 20:31:57  clickLogin : - click login button [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:31:57  getErrorMessage : - Fetching response message: 
INFO  2026-Apr-20 20:31:57  verifyLoginWithInvalidScenarios : - Logged in failed : Warning: No match for E-Mail Address and/or Password.
INFO  2026-Apr-20 20:31:57  verifyLoginWithValidCredential : - Login test case: 
INFO  2026-Apr-20 20:31:57  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:31:57  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:31:58  verifyLoginWithValidCredential : - logging into account: 
INFO  2026-Apr-20 20:31:58  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 20:31:58  setPassword : - Password: Admin@123
INFO  2026-Apr-20 20:31:58  clickLogin : - click login button [[ChromeDriver: chrome on windows (70b23ae50d1853c8edd89bbf1a469e7e)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:31:59  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 20:31:59  verifyLoginWithValidCredential : - Logged in successfully: 
INFO  2026-Apr-20 20:31:59  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 20:32:00  tearDown : - Closing the browser
INFO  2026-Apr-20 20:41:45  initDriver : - Running on OS: windows
INFO  2026-Apr-20 20:41:45  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 20:41:48  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 20:41:48  verifyAccountRegistration : - Test case: Register to account as a new user! 
INFO  2026-Apr-20 20:41:48  verifyAccountRegistration : - Navigated to Home page: 
INFO  2026-Apr-20 20:41:48  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (1921d61f60b8f2841dc0252975c79004)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:41:48  clickOnRegisterLink : - Click Register link: [[ChromeDriver: chrome on windows (1921d61f60b8f2841dc0252975c79004)] -> xpath: //a[normalize-space() = 'Register']]
INFO  2026-Apr-20 20:41:49  verifyAccountRegistration : - Navigated to Account Register Page:
INFO  2026-Apr-20 20:41:49  setFirstName : - FirstName: eazlg
INFO  2026-Apr-20 20:41:49  setLastName : - LastName: mrzbs
INFO  2026-Apr-20 20:41:49  setEmail : - email: romff928@gmail.com
INFO  2026-Apr-20 20:41:49  setTelephoneNumber : - telephone Number: 1174896010
INFO  2026-Apr-20 20:41:49  setPassword : - password: password@123
INFO  2026-Apr-20 20:41:50  setPasswordConfirm : - Confirm Password: password@123
INFO  2026-Apr-20 20:41:50  selectPrivacyPolicy : - select Privacy policy: [[ChromeDriver: chrome on windows (1921d61f60b8f2841dc0252975c79004)] -> id: input-firstname]
INFO  2026-Apr-20 20:42:08  clickContinue : - Click Continue button: Proxy element for: DefaultElementLocator 'By.id: input-firstname'
INFO  2026-Apr-20 20:42:08  getMessage : - Fetching response message: 
INFO  2026-Apr-20 20:42:08  verifyAccountRegistration : - Created new account with username: Tim2
INFO  2026-Apr-20 20:42:08  tearDown : - Closing the browser
INFO  2026-Apr-20 20:42:08  initDriver : - Running on OS: windows
INFO  2026-Apr-20 20:42:08  initDriver : - Launching browser: chrome
INFO  2026-Apr-20 20:42:11  setUpBrowser : - Navigated to url: https://tutorialsninja.com/demo/index.php
INFO  2026-Apr-20 20:42:12  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:42:12  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (73c8b07b2827917aaaacf4e92cc3d0aa)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:42:12  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (73c8b07b2827917aaaacf4e92cc3d0aa)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:42:12  verifyLoginWithInvalidScenarios : - logging into account: 
INFO  2026-Apr-20 20:42:12  setEmail : - username(email): adminopencart@gmail.com
INFO  2026-Apr-20 20:42:12  setPassword : - Password: Admin@123
INFO  2026-Apr-20 20:42:13  clickLogin : - click login button [[ChromeDriver: chrome on windows (73c8b07b2827917aaaacf4e92cc3d0aa)] -> xpath: //input[@type='submit']]
INFO  2026-Apr-20 20:42:14  isMyAccountHeaderPresent : - My account header present: 
INFO  2026-Apr-20 20:42:14  verifyLoginWithInvalidScenarios : - Logged in successfully: 
INFO  2026-Apr-20 20:42:14  clickLogOut : - Logout from My Account page: 
INFO  2026-Apr-20 20:42:14  verifyLoginWithInvalidScenarios : - Login test case: 
INFO  2026-Apr-20 20:42:14  clickOnMyAccount : - Click MyAccount: [[ChromeDriver: chrome on windows (73c8b07b2827917aaaacf4e92cc3d0aa)] -> xpath: //span[text() = 'My Account']]
INFO  2026-Apr-20 20:42:14  clickLogin : - Click on Login : [[ChromeDriver: chrome on windows (73c8b07b2827917aaaacf4e92cc3d0aa)] -> xpath: //a[text()='Login']]
INFO  2026-Apr-20 20:42:15  verifyLoginWithInvalidScenarios : - logging into account: 
